product_id,shop_id,shop_name,district,category,brand,model,specifications,price_lkr,stock_status,warranty,last_updated,verified,shop_name_shop,district_shop,city_address,latitude,longitude,average_rating,reviews_count,verified_shop,shop_type
P2562,MON339,I FIX Computer Shop,Monaragala,Laptop,HP,Pavilion,"16GB RAM, 512GB SSD, i5",280985,Out of Stock,6 Months,2026-01-05,No,I FIX Computer Shop,Monaragala,"412/3 Main St, Passara, Sri Lanka",6.9357422,81.1582063,5.0,3.0,Maybe,product_shop
P2562,MON339,I FIX Computer Shop,Monaragala,Laptop,HP,Pavilion,"16GB RAM, 512GB SSD, i5",280985,Out of Stock,6 Months,2026-01-05,No,SWISS NET (Pvt) Ltd,Monaragala,"C 37, 3rd Floor, Commercial Centre, Bandarawela 90100, Sri Lanka",6.8300579,80.989872,5.0,5.0,Maybe,repair_shop
P2563,MON339,I FIX Computer Shop,Monaragala,GPU,Gigabyte,RTX 4070,"12GB GDDR6, Dual Fan",546323,In Stock,6 Months,2026-01-05,No,I FIX Computer Shop,Monaragala,"412/3 Main St, Passara, Sri Lanka",6.9357422,81.1582063,5.0,3.0,Maybe,product_shop
P2563,MON339,I FIX Computer Shop,Monaragala,GPU,Gigabyte,RTX 4070,"12GB GDDR6, Dual Fan",546323,In Stock,6 Months,2026-01-05,No,Pragathi Tec Support,Monaragala,"Passara-Moneragala, V6WQ+46R, Highway, Monaragala, Sri Lanka",6.8953722,81.2380261,5.0,2.0,Maybe,repair_shop
P2564,MON339,I FIX Computer Shop,Monaragala,Monitor,BenQ,24-inch FHD,"24-inch FHD, 75Hz",61985,In Stock,6 Months,2026-01-05,Yes,I FIX Computer Shop,Monaragala,"412/3 Main St, Passara, Sri Lanka",6.9357422,81.1582063,5.0,3.0,Maybe,product_shop
P2564,MON339,I FIX Computer Shop,Monaragala,Monitor,BenQ,24-inch FHD,"24-inch FHD, 75Hz",61985,In Stock,6 Months,2026-01-05,Yes,Tech Beats,Monaragala,"No 12, public market complex, Buttala 91100, Sri Lanka",6.7601471,81.2478134,5.0,52.0,Maybe,repair_shop
P2565,MON339,I FIX Computer Shop,Monaragala,CPU,AMD,Ryzen 5 5600X,"AMD Ryzen 5 5600X, 6 cores",25184,Out of Stock,6 Months,2026-01-05,Yes,I FIX Computer Shop,Monaragala,"412/3 Main St, Passara, Sri Lanka",6.9357422,81.1582063,5.0,3.0,Maybe,product_shop
P2565,MON339,I FIX Computer Shop,Monaragala,CPU,AMD,Ryzen 5 5600X,"AMD Ryzen 5 5600X, 6 cores",25184,Out of Stock,6 Months,2026-01-05,Yes,FA Global Tech (PVT) LTD,Monaragala,"28/B/59 Jayarathna Mawatha, gampola 20500, Sri Lanka",7.1646808,80.5702674,5.0,137.0,Maybe,repair_shop
P2566,MON339,I FIX Computer Shop,Monaragala,RAM,Kingston,32GB DDR4,"32GB DDR4, 3600MHz",30349,Out of Stock,36 Months,2026-01-05,No,I FIX Computer Shop,Monaragala,"412/3 Main St, Passara, Sri Lanka",6.9357422,81.1582063,5.0,3.0,Maybe,product_shop
P2566,MON339,I FIX Computer Shop,Monaragala,RAM,Kingston,32GB DDR4,"32GB DDR4, 3600MHz",30349,Out of Stock,36 Months,2026-01-05,No,ISHAN Electronics - Hali-ela,Monaragala,"Badulla Rd, Hali-ela 90060, Sri Lanka",6.9558503,81.0318995,5.0,21.0,Maybe,repair_shop
P2567,MON339,I FIX Computer Shop,Monaragala,PSU,Thermaltake,850W,"850W, 80+ Platinum",18798,In Stock,6 Months,2026-01-05,Yes,I FIX Computer Shop,Monaragala,"412/3 Main St, Passara, Sri Lanka",6.9357422,81.1582063,5.0,3.0,Maybe,product_shop
P2567,MON339,I FIX Computer Shop,Monaragala,PSU,Thermaltake,850W,"850W, 80+ Platinum",18798,In Stock,6 Months,2026-01-05,Yes,Buttala PC Solution,Monaragala,"Savimec Engineering , Unawatuna, Q63F+GF6, Colombo - Galle - Hambantota - Wellawaya Rd, Buttala 91100, Sri Lanka",6.7537949,81.2236517,5.0,2.0,Maybe,repair_shop
P2568,RAT351,SMART COMPUTERS,Ratnapura,Motherboard,ASRock,B550,"B550 chipset, Mini-ITX",148003,Out of Stock,36 Months,2026-01-05,Yes,SMART COMPUTERS,Ratnapura,"W8CX+VH4, B93, Deraniyagala, Sri Lanka",6.9223048,80.3492433,5.0,12.0,Maybe,product_shop
P2568,RAT351,SMART COMPUTERS,Ratnapura,Motherboard,ASRock,B550,"B550 chipset, Mini-ITX",148003,Out of Stock,36 Months,2026-01-05,Yes,Orin Computers,Ratnapura,"Sudagala, Kuruwita, Sri Lanka",6.7988606,80.3777599,5.0,3.0,Maybe,repair_shop
P2569,RAT351,SMART COMPUTERS,Ratnapura,SSD,Samsung,500GB,"500GB, NVMe PCIe 4.0",36192,In Stock,24 Months,2026-01-05,No,SMART COMPUTERS,Ratnapura,"W8CX+VH4, B93, Deraniyagala, Sri Lanka",6.9223048,80.3492433,5.0,12.0,Maybe,product_shop
P2569,RAT351,SMART COMPUTERS,Ratnapura,SSD,Samsung,500GB,"500GB, NVMe PCIe 4.0",36192,In Stock,24 Months,2026-01-05,No,SMART COMPUTERS,Ratnapura,"W8CX+VH4, B93, Deraniyagala, Sri Lanka",6.9223048,80.3492433,5.0,12.0,Maybe,repair_shop
P2570,RAT351,SMART COMPUTERS,Ratnapura,Laptop,Acer,Aspire,"8GB RAM, 256GB SSD, Ryzen 5",347972,In Stock,6 Months,2026-01-05,Yes,SMART COMPUTERS,Ratnapura,"W8CX+VH4, B93, Deraniyagala, Sri Lanka",6.9223048,80.3492433,5.0,12.0,Maybe,product_shop
P2570,RAT351,SMART COMPUTERS,Ratnapura,Laptop,Acer,Aspire,"8GB RAM, 256GB SSD, Ryzen 5",347972,In Stock,6 Months,2026-01-05,Yes,NE Technology,Ratnapura,"Rathnapura Road, Lathpandura 12230, Sri Lanka",6.5246833,80.2134117,5.0,4.0,Maybe,repair_shop
P2571,RAT351,SMART COMPUTERS,Ratnapura,GPU,NVIDIA,RTX 3060,"12GB GDDR6, Dual Fan",186086,In Stock,24 Months,2026-01-05,Yes,SMART COMPUTERS,Ratnapura,"W8CX+VH4, B93, Deraniyagala, Sri Lanka",6.9223048,80.3492433,5.0,12.0,Maybe,product_shop
P2571,RAT351,SMART COMPUTERS,Ratnapura,GPU,NVIDIA,RTX 3060,"12GB GDDR6, Dual Fan",186086,In Stock,24 Months,2026-01-05,Yes,Vision Computer House,Ratnapura,"HHHG+32V, A18, Kahawatta, Sri Lanka",6.577734,80.5750578,5.0,4.0,Maybe,repair_shop
P2572,RAT351,SMART COMPUTERS,Ratnapura,Monitor,Samsung,32-inch 4K,"32-inch 4K, 120Hz",92915,In Stock,6 Months,2026-01-05,No,SMART COMPUTERS,Ratnapura,"W8CX+VH4, B93, Deraniyagala, Sri Lanka",6.9223048,80.3492433,5.0,12.0,Maybe,product_shop
P2572,RAT351,SMART COMPUTERS,Ratnapura,Monitor,Samsung,32-inch 4K,"32-inch 4K, 120Hz",92915,In Stock,6 Months,2026-01-05,No,haree electronic,Ratnapura,"Elapatha south Rathnapura, Gangulwitiya, Sri Lanka",6.6490692,80.3742539,5.0,1.0,Maybe,repair_shop
P2573,RAT351,SMART COMPUTERS,Ratnapura,CPU,AMD,Ryzen 5 5600,"AMD Ryzen 5 5600, 6 cores",253258,Out of Stock,36 Months,2026-01-05,Yes,SMART COMPUTERS,Ratnapura,"W8CX+VH4, B93, Deraniyagala, Sri Lanka",6.9223048,80.3492433,5.0,12.0,Maybe,product_shop
P2573,RAT351,SMART COMPUTERS,Ratnapura,CPU,AMD,Ryzen 5 5600,"AMD Ryzen 5 5600, 6 cores",253258,Out of Stock,36 Months,2026-01-05,Yes,haree electronic,Ratnapura,"Elapatha south Rathnapura, Gangulwitiya, Sri Lanka",6.6490692,80.3742539,5.0,1.0,Maybe,repair_shop
P2574,RAT351,SMART COMPUTERS,Ratnapura,RAM,TeamGroup,8GB DDR4,"8GB DDR4, 2666MHz",41676,In Stock,6 Months,2026-01-05,Maybe,SMART COMPUTERS,Ratnapura,"W8CX+VH4, B93, Deraniyagala, Sri Lanka",6.9223048,80.3492433,5.0,12.0,Maybe,product_shop
P2574,RAT351,SMART COMPUTERS,Ratnapura,RAM,TeamGroup,8GB DDR4,"8GB DDR4, 2666MHz",41676,In Stock,6 Months,2026-01-05,Maybe,Computer services and IT solutions,Ratnapura,"#138, Kuruwita, Sri Lanka",6.75664,80.3761255,5.0,3.0,Maybe,repair_shop
P2575,RAT351,SMART COMPUTERS,Ratnapura,PSU,EVGA,550W,"550W, 80+ Platinum",48020,In Stock,12 Months,2026-01-05,No,SMART COMPUTERS,Ratnapura,"W8CX+VH4, B93, Deraniyagala, Sri Lanka",6.9223048,80.3492433,5.0,12.0,Maybe,product_shop
P2575,RAT351,SMART COMPUTERS,Ratnapura,PSU,EVGA,550W,"550W, 80+ Platinum",48020,In Stock,12 Months,2026-01-05,No,Computer services and IT solutions,Ratnapura,"#138, Kuruwita, Sri Lanka",6.75664,80.3761255,5.0,3.0,Maybe,repair_shop
P2576,HAM126,PC Vision Technology Services,Hambantota,Motherboard,ASUS,B450,"B450 chipset, mATX",109246,In Stock,6 Months,2026-01-05,Yes,PC Vision Technology Services,Hambantota,"Pallegama, No 68 Rathnapura Road, Embilipitiya 70200, Sri Lanka",6.333495099999999,80.8550449,5.0,21.0,Maybe,product_shop
P2576,HAM126,PC Vision Technology Services,Hambantota,Motherboard,ASUS,B450,"B450 chipset, mATX",109246,In Stock,6 Months,2026-01-05,Yes,Modern Informatics,Hambantota,"Hittatiya Central Kajjuwatthe Road Wewala Watthe, Matara, Sri Lanka",5.9589821,80.5344692,5.0,225.0,Maybe,repair_shop
P2577,HAM126,PC Vision Technology Services,Hambantota,SSD,Adata,250GB,"250GB, NVMe PCIe 4.0",28601,In Stock,12 Months,2026-01-05,No,PC Vision Technology Services,Hambantota,"Pallegama, No 68 Rathnapura Road, Embilipitiya 70200, Sri Lanka",6.333495099999999,80.8550449,5.0,21.0,Maybe,product_shop
P2577,HAM126,PC Vision Technology Services,Hambantota,SSD,Adata,250GB,"250GB, NVMe PCIe 4.0",28601,In Stock,12 Months,2026-01-05,No,Dark Plus Computer,Hambantota,"47 Bazaar St, Hambantota 82000, Sri Lanka",6.1247347,81.1250502,5.0,8.0,Maybe,repair_shop
P2578,HAM126,PC Vision Technology Services,Hambantota,Laptop,MSI,GF63,"16GB RAM, 1024GB SSD, i5",493006,Out of Stock,24 Months,2026-01-05,No,PC Vision Technology Services,Hambantota,"Pallegama, No 68 Rathnapura Road, Embilipitiya 70200, Sri Lanka",6.333495099999999,80.8550449,5.0,21.0,Maybe,product_shop
P2578,HAM126,PC Vision Technology Services,Hambantota,Laptop,MSI,GF63,"16GB RAM, 1024GB SSD, i5",493006,Out of Stock,24 Months,2026-01-05,No,DAHANAYAKE electronics,Hambantota,"Hungama, Road, Agunukolapelessa, Sri Lanka",6.1659522,80.8987574,5.0,118.0,Maybe,repair_shop
P2579,HAM126,PC Vision Technology Services,Hambantota,GPU,NVIDIA,GTX 1660,"6GB GDDR6, Dual Fan",361111,In Stock,6 Months,2026-01-05,Maybe,PC Vision Technology Services,Hambantota,"Pallegama, No 68 Rathnapura Road, Embilipitiya 70200, Sri Lanka",6.333495099999999,80.8550449,5.0,21.0,Maybe,product_shop
P2579,HAM126,PC Vision Technology Services,Hambantota,GPU,NVIDIA,GTX 1660,"6GB GDDR6, Dual Fan",361111,In Stock,6 Months,2026-01-05,Maybe,Shashi Baba Communication,Hambantota,"Debarawewa, Tissamaharama 82600, Sri Lanka",6.2848154,81.2666591,5.0,125.0,Maybe,repair_shop
P2580,HAM126,PC Vision Technology Services,Hambantota,Monitor,LG,27-inch QHD,"27-inch QHD, 144Hz",199919,Out of Stock,24 Months,2026-01-05,Yes,PC Vision Technology Services,Hambantota,"Pallegama, No 68 Rathnapura Road, Embilipitiya 70200, Sri Lanka",6.333495099999999,80.8550449,5.0,21.0,Maybe,product_shop
P2580,HAM126,PC Vision Technology Services,Hambantota,Monitor,LG,27-inch QHD,"27-inch QHD, 144Hz",199919,Out of Stock,24 Months,2026-01-05,Yes,TechZiz.lk,Hambantota,"New town road, Embilipitiya 70200, Sri Lanka",6.3317634,80.8544616,5.0,92.0,Maybe,repair_shop
P2581,HAM126,PC Vision Technology Services,Hambantota,CPU,Intel,i5-12400F,"Intel i5-12400F, 12 cores",171656,Out of Stock,36 Months,2026-01-05,Maybe,PC Vision Technology Services,Hambantota,"Pallegama, No 68 Rathnapura Road, Embilipitiya 70200, Sri Lanka",6.333495099999999,80.8550449,5.0,21.0,Maybe,product_shop
P2581,HAM126,PC Vision Technology Services,Hambantota,CPU,Intel,i5-12400F,"Intel i5-12400F, 12 cores",171656,Out of Stock,36 Months,2026-01-05,Maybe,Shashi Baba Communication,Hambantota,"Debarawewa, Tissamaharama 82600, Sri Lanka",6.2848154,81.2666591,5.0,125.0,Maybe,repair_shop
P2582,HAM126,PC Vision Technology Services,Hambantota,RAM,Kingston,32GB DDR4,"32GB DDR4, 3600MHz",48915,In Stock,24 Months,2026-01-05,Yes,PC Vision Technology Services,Hambantota,"Pallegama, No 68 Rathnapura Road, Embilipitiya 70200, Sri Lanka",6.333495099999999,80.8550449,5.0,21.0,Maybe,product_shop
P2582,HAM126,PC Vision Technology Services,Hambantota,RAM,Kingston,32GB DDR4,"32GB DDR4, 3600MHz",48915,In Stock,24 Months,2026-01-05,Yes,Shashi Baba Communication,Hambantota,"Debarawewa, Tissamaharama 82600, Sri Lanka",6.2848154,81.2666591,5.0,125.0,Maybe,repair_shop
P2583,HAM126,PC Vision Technology Services,Hambantota,PSU,Cooler Master,650W,"650W, 80+ Gold",7756,In Stock,24 Months,2026-01-05,No,PC Vision Technology Services,Hambantota,"Pallegama, No 68 Rathnapura Road, Embilipitiya 70200, Sri Lanka",6.333495099999999,80.8550449,5.0,21.0,Maybe,product_shop
P2583,HAM126,PC Vision Technology Services,Hambantota,PSU,Cooler Master,650W,"650W, 80+ Gold",7756,In Stock,24 Months,2026-01-05,No,Shashi Baba Communication,Hambantota,"Debarawewa, Tissamaharama 82600, Sri Lanka",6.2848154,81.2666591,5.0,125.0,Maybe,repair_shop
P2584,MAT115,Richson Computers,Matara,SSD,Crucial,250GB,"250GB, SATA",15067,In Stock,6 Months,2026-01-05,Maybe,Richson Computers,Matara,"5M4X+4CJ, Walasmulla, Sri Lanka",6.155329099999999,80.6985121,5.0,3.0,Maybe,product_shop
P2584,MAT115,Richson Computers,Matara,SSD,Crucial,250GB,"250GB, SATA",15067,In Stock,6 Months,2026-01-05,Maybe,SENIFIC IT-mart,Matara,"No.2/DC wanigasekara road, Akuressa 81400, Sri Lanka",6.1004808,80.4773494,5.0,34.0,Maybe,repair_shop
P2585,MAT115,Richson Computers,Matara,Monitor,LG,24-inch FHD,"24-inch FHD, 75Hz",196281,In Stock,6 Months,2026-01-05,Yes,Richson Computers,Matara,"5M4X+4CJ, Walasmulla, Sri Lanka",6.155329099999999,80.6985121,5.0,3.0,Maybe,product_shop
P2585,MAT115,Richson Computers,Matara,Monitor,LG,24-inch FHD,"24-inch FHD, 75Hz",196281,In Stock,6 Months,2026-01-05,Yes,AW Computers,Matara,"Kudawella, Sri Lanka",5.9837563,80.7332572,5.0,7.0,Maybe,repair_shop
P2586,MAT115,Richson Computers,Matara,CPU,AMD,Ryzen 5 5600X,"AMD Ryzen 5 5600X, 6 cores",110478,In Stock,36 Months,2026-01-05,Maybe,Richson Computers,Matara,"5M4X+4CJ, Walasmulla, Sri Lanka",6.155329099999999,80.6985121,5.0,3.0,Maybe,product_shop
P2586,MAT115,Richson Computers,Matara,CPU,AMD,Ryzen 5 5600X,"AMD Ryzen 5 5600X, 6 cores",110478,In Stock,36 Months,2026-01-05,Maybe,Tharanga Computers,Matara,"WGXW+V9V, Matara, Sri Lanka",5.949746,80.5459079,5.0,6.0,Maybe,repair_shop
P2587,BAT240,M TECH,Batticaloa,Motherboard,ASUS,B450,"B450 chipset, mATX",147313,Out of Stock,6 Months,2026-01-05,Maybe,M TECH,Batticaloa,"WG9C+9H5, Post Office Rd, Oddamavadi, Sri Lanka",7.9183952,81.52148160000002,5.0,1.0,Maybe,product_shop
P2587,BAT240,M TECH,Batticaloa,Motherboard,ASUS,B450,"B450 chipset, mATX",147313,Out of Stock,6 Months,2026-01-05,Maybe,Nafeela Best Techno,Batticaloa,"04 Alim Rd, Oddamavadi 30400, Sri Lanka",7.9071796,81.5230324,5.0,1.0,Maybe,repair_shop
P2588,BAT240,M TECH,Batticaloa,Laptop,Apple,MacBook Air,"16GB RAM, 512GB SSD, M1",396926,Out of Stock,24 Months,2026-01-05,No,M TECH,Batticaloa,"WG9C+9H5, Post Office Rd, Oddamavadi, Sri Lanka",7.9183952,81.52148160000002,5.0,1.0,Maybe,product_shop
P2588,BAT240,M TECH,Batticaloa,Laptop,Apple,MacBook Air,"16GB RAM, 512GB SSD, M1",396926,Out of Stock,24 Months,2026-01-05,No,DOCSYS Solutions (Pvt) Ltd.,Batticaloa,"Sausiri Building, Aluthwewa Rd, Polonnaruwa 51000, Sri Lanka",7.9143486,81.0025176,5.0,22.0,Maybe,repair_shop
P2589,BAT240,M TECH,Batticaloa,Monitor,BenQ,24-inch FHD,"24-inch FHD, 75Hz",44141,Out of Stock,24 Months,2026-01-05,No,M TECH,Batticaloa,"WG9C+9H5, Post Office Rd, Oddamavadi, Sri Lanka",7.9183952,81.52148160000002,5.0,1.0,Maybe,product_shop
P2589,BAT240,M TECH,Batticaloa,Monitor,BenQ,24-inch FHD,"24-inch FHD, 75Hz",44141,Out of Stock,24 Months,2026-01-05,No,MASTER MOBILE STORE,Batticaloa,"110 Main Street, Eravur 30300, Sri Lanka",7.7752721,81.6059124,5.0,74.0,Maybe,repair_shop
P2590,BAT240,M TECH,Batticaloa,PSU,Seasonic,650W,"650W, 80+ Gold",28914,Out of Stock,24 Months,2026-01-05,Maybe,M TECH,Batticaloa,"WG9C+9H5, Post Office Rd, Oddamavadi, Sri Lanka",7.9183952,81.52148160000002,5.0,1.0,Maybe,product_shop
P2590,BAT240,M TECH,Batticaloa,PSU,Seasonic,650W,"650W, 80+ Gold",28914,Out of Stock,24 Months,2026-01-05,Maybe,The PC Doctor- Desktop Computer & Laptop Repairing Services,Batticaloa,"WGFJ+9W, Oddamavadi, Sri Lanka",7.923389,81.5323561,5.0,3.0,Maybe,repair_shop
P2591,MON344,Mayuragiri Solutions,Monaragala,Motherboard,Gigabyte,B550,"B550 chipset, ATX",184523,Out of Stock,12 Months,2026-01-05,Maybe,Mayuragiri Solutions,Monaragala,"Infront of sampath bank, Pothuvil Road, V8FX+XMQ, Monaragala, Sri Lanka",6.8749607,81.34921899999999,5.0,1.0,Maybe,product_shop
P2591,MON344,Mayuragiri Solutions,Monaragala,Motherboard,Gigabyte,B550,"B550 chipset, ATX",184523,Out of Stock,12 Months,2026-01-05,Maybe,I FIX Computer Shop,Monaragala,"412/3 Main St, Passara, Sri Lanka",6.9357422,81.1582063,5.0,3.0,Maybe,repair_shop
P2592,MON344,Mayuragiri Solutions,Monaragala,SSD,Kingston,1TB,"1TB, SATA",29136,Out of Stock,6 Months,2026-01-05,Maybe,Mayuragiri Solutions,Monaragala,"Infront of sampath bank, Pothuvil Road, V8FX+XMQ, Monaragala, Sri Lanka",6.8749607,81.34921899999999,5.0,1.0,Maybe,product_shop
P2592,MON344,Mayuragiri Solutions,Monaragala,SSD,Kingston,1TB,"1TB, SATA",29136,Out of Stock,6 Months,2026-01-05,Maybe,ISHAN Electronics - Hali-ela,Monaragala,"Badulla Rd, Hali-ela 90060, Sri Lanka",6.9558503,81.0318995,5.0,21.0,Maybe,repair_shop
P2593,MON344,Mayuragiri Solutions,Monaragala,Laptop,Lenovo,ThinkPad,"32GB RAM, 1024GB SSD, i7",399824,Out of Stock,36 Months,2026-01-05,Yes,Mayuragiri Solutions,Monaragala,"Infront of sampath bank, Pothuvil Road, V8FX+XMQ, Monaragala, Sri Lanka",6.8749607,81.34921899999999,5.0,1.0,Maybe,product_shop
P2593,MON344,Mayuragiri Solutions,Monaragala,Laptop,Lenovo,ThinkPad,"32GB RAM, 1024GB SSD, i7",399824,Out of Stock,36 Months,2026-01-05,Yes,Tech Beats,Monaragala,"No 12, public market complex, Buttala 91100, Sri Lanka",6.7601471,81.2478134,5.0,52.0,Maybe,repair_shop
P2594,MON344,Mayuragiri Solutions,Monaragala,GPU,Zotac,RTX 3070,"8GB GDDR6, Triple Fan",749989,Out of Stock,24 Months,2026-01-05,Yes,Mayuragiri Solutions,Monaragala,"Infront of sampath bank, Pothuvil Road, V8FX+XMQ, Monaragala, Sri Lanka",6.8749607,81.34921899999999,5.0,1.0,Maybe,product_shop
P2594,MON344,Mayuragiri Solutions,Monaragala,GPU,Zotac,RTX 3070,"8GB GDDR6, Triple Fan",749989,Out of Stock,24 Months,2026-01-05,Yes,ISHAN Electronics - Hali-ela,Monaragala,"Badulla Rd, Hali-ela 90060, Sri Lanka",6.9558503,81.0318995,5.0,21.0,Maybe,repair_shop
P2595,MON344,Mayuragiri Solutions,Monaragala,Monitor,Dell,27-inch QHD,"27-inch QHD, 240Hz",159052,In Stock,12 Months,2026-01-05,Maybe,Mayuragiri Solutions,Monaragala,"Infront of sampath bank, Pothuvil Road, V8FX+XMQ, Monaragala, Sri Lanka",6.8749607,81.34921899999999,5.0,1.0,Maybe,product_shop
P2595,MON344,Mayuragiri Solutions,Monaragala,Monitor,Dell,27-inch QHD,"27-inch QHD, 240Hz",159052,In Stock,12 Months,2026-01-05,Maybe,Buttala PC Solution,Monaragala,"Savimec Engineering , Unawatuna, Q63F+GF6, Colombo - Galle - Hambantota - Wellawaya Rd, Buttala 91100, Sri Lanka",6.7537949,81.2236517,5.0,2.0,Maybe,repair_shop
P2596,MON344,Mayuragiri Solutions,Monaragala,CPU,AMD,Ryzen 9 5900X,"AMD Ryzen 9 5900X, 12 cores",148255,Out of Stock,12 Months,2026-01-05,No,Mayuragiri Solutions,Monaragala,"Infront of sampath bank, Pothuvil Road, V8FX+XMQ, Monaragala, Sri Lanka",6.8749607,81.34921899999999,5.0,1.0,Maybe,product_shop
P2596,MON344,Mayuragiri Solutions,Monaragala,CPU,AMD,Ryzen 9 5900X,"AMD Ryzen 9 5900X, 12 cores",148255,Out of Stock,12 Months,2026-01-05,No,ShalomTek - Bandarawela,Monaragala,"Commercial Center, 3rd Floor, Bandarawela 90100, Sri Lanka",6.8297933,80.9898686,5.0,30.0,Maybe,repair_shop
P2597,MON344,Mayuragiri Solutions,Monaragala,RAM,Kingston,16GB DDR4,"16GB DDR4, 3600MHz",26921,In Stock,6 Months,2026-01-05,Yes,Mayuragiri Solutions,Monaragala,"Infront of sampath bank, Pothuvil Road, V8FX+XMQ, Monaragala, Sri Lanka",6.8749607,81.34921899999999,5.0,1.0,Maybe,product_shop
P2597,MON344,Mayuragiri Solutions,Monaragala,RAM,Kingston,16GB DDR4,"16GB DDR4, 3600MHz",26921,In Stock,6 Months,2026-01-05,Yes,FA Global Tech (PVT) LTD,Monaragala,"28/B/59 Jayarathna Mawatha, gampola 20500, Sri Lanka",7.1646808,80.5702674,5.0,137.0,Maybe,repair_shop
P2598,MON344,Mayuragiri Solutions,Monaragala,PSU,Corsair,750W,"750W, 80+ Gold",10339,In Stock,36 Months,2026-01-05,No,Mayuragiri Solutions,Monaragala,"Infront of sampath bank, Pothuvil Road, V8FX+XMQ, Monaragala, Sri Lanka",6.8749607,81.34921899999999,5.0,1.0,Maybe,product_shop
P2598,MON344,Mayuragiri Solutions,Monaragala,PSU,Corsair,750W,"750W, 80+ Gold",10339,In Stock,36 Months,2026-01-05,No,Solid Technology Bandarawela,Monaragala,"B 3 2nd Floor, Commercial Center, Bandarawela 90100, Sri Lanka",6.8299047,80.9897895,5.0,5.0,Maybe,repair_shop
P2599,AMP253,2R tech in kalmunai,Ampara,Motherboard,ASRock,B550,"B550 chipset, Mini-ITX",197924,Out of Stock,36 Months,2026-01-05,Maybe,2R tech in kalmunai,Ampara,"CR8G+37X, Kalmunai 32300, Sri Lanka",7.4152388,81.8257198,5.0,1.0,Maybe,product_shop
P2599,AMP253,2R tech in kalmunai,Ampara,Motherboard,ASRock,B550,"B550 chipset, Mini-ITX",197924,Out of Stock,36 Months,2026-01-05,Maybe,M4 TECH,Ampara,"18A, Main Street Thaikkanagar, Addalaichenai-15, Akkaraipattu 32350, Sri Lanka",7.237206,81.85262,5.0,154.0,Maybe,repair_shop
P2600,AMP253,2R tech in kalmunai,Ampara,SSD,Kingston,1TB,"1TB, SATA",7240,Out of Stock,12 Months,2026-01-05,Maybe,2R tech in kalmunai,Ampara,"CR8G+37X, Kalmunai 32300, Sri Lanka",7.4152388,81.8257198,5.0,1.0,Maybe,product_shop
P2600,AMP253,2R tech in kalmunai,Ampara,SSD,Kingston,1TB,"1TB, SATA",7240,Out of Stock,12 Months,2026-01-05,Maybe,Express Computer System,Ampara,"Chittavarapu School Bus Stop, Colombo - Batticaloa Hwy, Addalaichenai, Sri Lanka",7.2540229,81.8543257,5.0,3.0,Maybe,repair_shop
P2601,AMP253,2R tech in kalmunai,Ampara,Laptop,Acer,Aspire,"8GB RAM, 256GB SSD, Ryzen 5",457195,In Stock,24 Months,2026-01-05,Yes,2R tech in kalmunai,Ampara,"CR8G+37X, Kalmunai 32300, Sri Lanka",7.4152388,81.8257198,5.0,1.0,Maybe,product_shop
P2601,AMP253,2R tech in kalmunai,Ampara,Laptop,Acer,Aspire,"8GB RAM, 256GB SSD, Ryzen 5",457195,In Stock,24 Months,2026-01-05,Yes,IT.COM COMPUTER,Ampara,"6VC2+J5G, Akkaraipattu, Sri Lanka",7.221563,81.8504422,5.0,2.0,Maybe,repair_shop
P2602,AMP253,2R tech in kalmunai,Ampara,GPU,NVIDIA,RTX 3060,"12GB GDDR6, Dual Fan",610482,In Stock,24 Months,2026-01-05,Maybe,2R tech in kalmunai,Ampara,"CR8G+37X, Kalmunai 32300, Sri Lanka",7.4152388,81.8257198,5.0,1.0,Maybe,product_shop
P2602,AMP253,2R tech in kalmunai,Ampara,GPU,NVIDIA,RTX 3060,"12GB GDDR6, Dual Fan",610482,In Stock,24 Months,2026-01-05,Maybe,Express Computer System,Ampara,"Chittavarapu School Bus Stop, Colombo - Batticaloa Hwy, Addalaichenai, Sri Lanka",7.2540229,81.8543257,5.0,3.0,Maybe,repair_shop
P2603,AMP253,2R tech in kalmunai,Ampara,Monitor,LG,24-inch FHD,"24-inch FHD, 75Hz",111664,In Stock,6 Months,2026-01-05,Yes,2R tech in kalmunai,Ampara,"CR8G+37X, Kalmunai 32300, Sri Lanka",7.4152388,81.8257198,5.0,1.0,Maybe,product_shop
P2603,AMP253,2R tech in kalmunai,Ampara,Monitor,LG,24-inch FHD,"24-inch FHD, 75Hz",111664,In Stock,6 Months,2026-01-05,Yes,CloudLine Technologies,Ampara,"No. 156, Ampara, Sri Lanka",7.3031588,81.6784679,5.0,1.0,Maybe,repair_shop
P2604,AMP253,2R tech in kalmunai,Ampara,CPU,AMD,Ryzen 5 5600X,"AMD Ryzen 5 5600X, 6 cores",182552,Out of Stock,24 Months,2026-01-05,Yes,2R tech in kalmunai,Ampara,"CR8G+37X, Kalmunai 32300, Sri Lanka",7.4152388,81.8257198,5.0,1.0,Maybe,product_shop
P2604,AMP253,2R tech in kalmunai,Ampara,CPU,AMD,Ryzen 5 5600X,"AMD Ryzen 5 5600X, 6 cores",182552,Out of Stock,24 Months,2026-01-05,Yes,Gateway Systems and Technologies,Ampara,"350 Zam Zam Rd, Maruthamunai, Sri Lanka",7.4349229,81.8162024,5.0,50.0,Maybe,repair_shop
